cpus=4
          stress-2710  [002]  9231.160293599:          sched_wakeup:         kworker/u8:2:2035 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-2618  [003]  9237.214918483: (+11315) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.215622705: (+704222) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.215634835: (+12130) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.215646205: (+11370) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2712  [001]  9237.216231316: (+585111) sched_switch:         stress:2712 [120] R ==> stress:2709 [120]
   task_server.a-2614  [003]  9237.216370502: (+139186) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.216382539: (+12037) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.216392890: (+10351) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.217099946: (+707056) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.217111446: (+11500) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.217123446: (+12000) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.217829372: (+705926) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.217839946: (+10574) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.217850150: (+10204) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.218555594: (+705444) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.218567613: (+12019) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.218579539: (+11926) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.219283501: (+703962) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.219295501: (+12000) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.219305631: (+10130) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.220006798: (+701167) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.220019020: (+12222) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.220029742: (+10722) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.220753113: (+723371) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.220768131: (+15018) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.220778316: (+10185) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.221482964: (+704648) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.221494001: (+11037) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.221505187: (+11186) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.222210446: (+705259) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.222221853: (+11407) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.222232816: (+10963) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.222936113: (+703297) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.222947187: (+11074) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.222957446: (+10259) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.223662279: (+704833) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.223674205: (+11926) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.223684576: (+10371) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2710  [002]  9237.224219409: (+534833) sched_switch:         stress:2710 [120] R ==> stress:2713 [120]
          stress-2707  [000]  9237.224224224: (+4815)  sched_switch:         stress:2707 [120] R ==> stress:2708 [120]
          stress-2709  [001]  9237.224235131: (+10907) sched_switch:         stress:2709 [120] R ==> stress:2715 [120]
          stress-2713  [002]  9237.224245890: (+10759) sched_wakeup:         stress:2714 [120]<CANT FIND FIELD success> CPU:002
          stress-2713  [002]  9237.224248668: (+2778)  sched_switch:         stress:2713 [120] R ==> stress:2714 [120]
          stress-2708  [000]  9237.224263946: (+15278) sched_wakeup:         stress:2716 [120]<CANT FIND FIELD success> CPU:000
          stress-2708  [000]  9237.224268094: (+4148)  sched_switch:         stress:2708 [120] R ==> stress:2716 [120]
          stress-2714  [002]  9237.224277353: (+9259)  sched_wakeup:         stress:2711 [120]<CANT FIND FIELD success> CPU:002
   task_server.a-2614  [003]  9237.224403501: (+126148) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.224415279: (+11778) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.224425761: (+10482) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.225124224: (+698463) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.225134464: (+10240) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.225144705: (+10241) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.225840687: (+695982) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.225850779: (+10092) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.225861057: (+10278) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.226560779: (+699722) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.226570946: (+10167) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.226581798: (+10852) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.227283298: (+701500) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.227293483: (+10185) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.227303594: (+10111) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.228001057: (+697463) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.228011205: (+10148) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.228021353: (+10148) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.228727316: (+705963) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.228738001: (+10685) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.228748261: (+10260) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.229447316: (+699055) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.229457631: (+10315) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.229467779: (+10148) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.230166520: (+698741) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.230176594: (+10074) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.230186687: (+10093) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.230887631: (+700944) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.230897779: (+10148) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.230907872: (+10093) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.231607279: (+699407) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.231617427: (+10148) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.231627613: (+10186) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2715  [001]  9237.232217594: (+589981) sched_switch:         stress:2715 [120] R ==> stress:2712 [120]
          stress-2714  [002]  9237.232218946: (+1352)  sched_switch:         stress:2714 [120] R ==> stress:2711 [120]
          stress-2716  [000]  9237.232219613: (+667)   sched_switch:         stress:2716 [120] R ==> stress:2708 [120]
          stress-2711  [002]  9237.232225835: (+6222)  sched_switch:         stress:2711 [120] D ==> stress:2713 [120]
          stress-2708  [000]  9237.232250261: (+24426) sched_switch:         stress:2708 [120] D ==> stress:2716 [120]
          stress-2716  [000]  9237.232260187: (+9926)  sched_switch:         stress:2716 [120] D ==> stress:2707 [120]
   task_server.a-2614  [003]  9237.232332853: (+72666) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.232343668: (+10815) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.232354446: (+10778) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.233059372: (+704926) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.233071761: (+12389) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.233082909: (+11148) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.233785927: (+703018) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.233798279: (+12352) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.233808501: (+10222) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.234510538: (+702037) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.234523890: (+13352) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.234534761: (+10871) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.235236687: (+701926) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.235249538: (+12851) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.235259742: (+10204) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.235959576: (+699834) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.235970946: (+11370) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.235982131: (+11185) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.236706483: (+724352) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.236721316: (+14833) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.236732020: (+10704) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.237435631: (+703611) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.237448872: (+13241) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.237459298: (+10426) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.238161538: (+702240) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.238175150: (+13612) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.238185779: (+10629) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.238889631: (+703852) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.238902687: (+13056) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.238913261: (+10574) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.239616353: (+703092) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.239628094: (+11741) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.239638650: (+10556) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2713  [002]  9237.240223779: (+585129) sched_switch:         stress:2713 [120] R ==> stress:2714 [120]
          stress-2714  [002]  9237.240236816: (+13037) sched_wakeup:         stress:2711 [120]<CANT FIND FIELD success> CPU:002
          stress-2714  [002]  9237.240240075: (+3259)  sched_switch:         stress:2714 [120] R ==> stress:2711 [120]
          stress-2707  [000]  9237.240254187: (+14112) sched_wakeup:         stress:2708 [120]<CANT FIND FIELD success> CPU:000
          stress-2707  [000]  9237.240257872: (+3685)  sched_switch:         stress:2707 [120] R ==> stress:2708 [120]
          stress-2712  [001]  9237.240260835: (+2963)  sched_switch:         stress:2712 [120] R ==> stress:2709 [120]
          stress-2708  [000]  9237.240267890: (+7055)  sched_wakeup:         stress:2716 [120]<CANT FIND FIELD success> CPU:000
   task_server.a-2614  [003]  9237.240359353: (+91463) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.240374205: (+14852) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.240385650: (+11445) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.241096650: (+711000) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.241114131: (+17481) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.241128335: (+14204) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.241836113: (+707778) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.241850242: (+14129) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.241862187: (+11945) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.242566316: (+704129) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.242581168: (+14852) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.242592224: (+11056) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.243300927: (+708703) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.243313075: (+12148) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.243323538: (+10463) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.244026779: (+703241) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.244042853: (+16074) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.244055798: (+12945) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.244783575: (+727777) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.244800705: (+17130) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.244812779: (+12074) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.245521150: (+708371) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.245534650: (+13500) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.245546298: (+11648) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.246254742: (+708444) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.246267261: (+12519) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.246278316: (+11055) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2711  [002]  9237.246543668: (+265352) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2711  [002]  9237.246556038: (+12370) sched_switch:         stress:2711 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9237.246595909: (+39871) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9237.246600705: (+4796)  sched_switch:         ngrok:555 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9237.246630612: (+29907) sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
          stress-2708  [000]  9237.246677557: (+46945) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:000
          stress-2708  [000]  9237.246684909: (+7352)  sched_switch:         stress:2708 [120] R ==> ngrok:552 [120]
           ngrok-555   [002]  9237.246715372: (+30463) sched_switch:         ngrok:555 [120] S ==> stress:2711 [120]
          stress-2711  [002]  9237.246730057: (+14685) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2711  [002]  9237.246733557: (+3500)  sched_switch:         stress:2711 [120] R ==> ngrok:555 [120]
           ngrok-552   [000]  9237.246749853: (+16296) sched_switch:         ngrok:552 [120] S ==> stress:2716 [120]
           ngrok-555   [002]  9237.246776390: (+26537) sched_switch:         ngrok:555 [120] S ==> stress:2711 [120]
   task_server.a-2614  [003]  9237.246986724: (+210334) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.247002538: (+15814) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.247014983: (+12445) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.247722446: (+707463) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.247736724: (+14278) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.247748927: (+12203) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2709  [001]  9237.248239520: (+490593) sched_switch:         stress:2709 [120] R ==> stress:2715 [120]
   task_server.a-2614  [003]  9237.248470112: (+230592) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.248482001: (+11889) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.248492520: (+10519) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.249190464: (+697944) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.249200742: (+10278) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.249210964: (+10222) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.249910668: (+699704) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.249920835: (+10167) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.249931075: (+10240) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.250627890: (+696815) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.250638020: (+10130) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.250648205: (+10185) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.251346816: (+698611) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.251356890: (+10074) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.251367150: (+10260) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.252064983: (+697833) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.252075298: (+10315) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.252085594: (+10296) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2711  [002]  9237.252224816: (+139222) sched_switch:         stress:2711 [120] R ==> stress:2714 [120]
   task_server.a-2614  [003]  9237.252790538: (+565722) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.252801224: (+10686) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.252811390: (+10166) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.253508705: (+697315) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.253518890: (+10185) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.253529038: (+10148) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.254227316: (+698278) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.254237464: (+10148) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.254247520: (+10056) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.254947946: (+700426) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.254958168: (+10222) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.254968427: (+10259) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.255667335: (+698908) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.255677538: (+10203) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.255688983: (+11445) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2715  [001]  9237.256223279: (+534296) sched_switch:         stress:2715 [120] R ==> stress:2712 [120]
          stress-2716  [000]  9237.256250298: (+27019) sched_switch:         stress:2716 [120] R ==> stress:2708 [120]
   task_server.a-2614  [003]  9237.256396649: (+146351) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.256409335: (+12686) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.256420224: (+10889) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2714  [002]  9237.256685927: (+265703) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2714  [002]  9237.256691187: (+5260)  sched_switch:         stress:2714 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9237.256714557: (+23370) sched_switch:         ngrok:515 [120] S ==> stress:2713 [120]
   task_server.a-2614  [003]  9237.257130946: (+416389) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9237.257144964: (+14018) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9237.257156427: (+11463) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9237.257862649: (+706222) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
