cpus=4
          stress-3540  [000] 14846.206854679:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14852.073684971: (+11722018) sched_switch:         stress:3540 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.085691508: (+12006537) sched_switch:         stress:3537 [120] R ==> stress:3540 [120]
          stress-3540  [000] 14852.087265582: (+1574074) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14852.087274416: (+8834)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.087305138: (+30722) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.087336379: (+31241) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3537 [120]
          stress-3537  [000] 14852.088271286: (+934907) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.088274656: (+3370)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.088314730: (+40074) sched_switch:         stress:3541 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14852.092212897: (+3898167) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14852.092222878: (+9981)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.092248860: (+25982) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.092275934: (+27074) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3537 [120]
          stress-3537  [000] 14852.094501953: (+2226019) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.094509712: (+7759)  sched_switch:         stress:3537 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.094532990: (+23278) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.094555897: (+22907) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3537 [120]
          stress-3537  [000] 14852.094634378: (+78481) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.094636934: (+2556)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.094727527: (+90593) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3541  [000] 14852.094734397: (+6870)  sched_switch:         stress:3541 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.094791712: (+57315) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3541 [120]
          stress-3541  [000] 14852.094826138: (+34426) sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.100135193: (+5309055) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.100144416: (+9223)  sched_switch:         stress:3537 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.100174453: (+30037) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.100198341: (+23888) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.100224601: (+26260) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14852.100262471: (+37870) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14852.100277378: (+14907) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3541 [120]
          stress-3541  [000] 14852.100288156: (+10778) sched_switch:         stress:3541 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14852.101711675: (+1423519) sched_wakeup:         kworker/0:2:3318 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14852.101719027: (+7352)  sched_switch:         stress:3540 [120] R ==> kworker/0:2:3318 [120]
     kworker/0:2-3318  [000] 14852.101746934: (+27907) sched_wakeup:         kworker/3:1:37 [120]<CANT FIND FIELD success> CPU:003
     kworker/0:2-3318  [000] 14852.101757860: (+10926) sched_switch:         kworker/0:2:3318 [120] W ==> stress:3540 [120]
          stress-3540  [000] 14852.102273675: (+515815) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14852.102279823: (+6148)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.102297471: (+17648) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3540 [120]
          stress-3540  [000] 14852.102305027: (+7556)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14852.102309230: (+4203)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.102330212: (+20982) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.102346008: (+15796) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14852.102375508: (+29500) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14852.102387638: (+12130) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3541 [120]
          stress-3541  [000] 14852.102396360: (+8722)  sched_switch:         stress:3541 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14852.107678878: (+5282518) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14852.107683860: (+4982)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.107701767: (+17907) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.107710712: (+8945)  sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.107721601: (+10889) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14852.107744082: (+22481) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14852.107752045: (+7963)  sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3541 [120]
          stress-3541  [000] 14852.107767193: (+15148) sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.113700434: (+5933241) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.113702823: (+2389)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.121247378: (+7544555) sched_switch:         stress:3541 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14852.121379971: (+132593) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14852.129696489: (+8316518) sched_switch:         stress:3540 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.137703712: (+8007223) sched_switch:         stress:3541 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.145691897: (+7988185) sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.153692897: (+8001000) sched_switch:         stress:3541 [120] R ==> stress:3540 [120]
          stress-3540  [000] 14852.161699934: (+8007037) sched_switch:         stress:3540 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.169693582: (+7993648) sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.171553749: (+1860167) sched_switch:         stress:3541 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14852.181705934: (+10152185) sched_switch:         stress:3540 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.186670082: (+4964148) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.186674100: (+4018)  sched_switch:         stress:3537 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.186686304: (+12204) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3537 [120]
          stress-3537  [000] 14852.186692637: (+6333)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.186700915: (+8278)  sched_switch:         stress:3537 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.186715563: (+14648) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3537 [120]
          stress-3537  [000] 14852.186748434: (+32871) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.186750823: (+2389)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.186803045: (+52222) sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.189379156: (+2576111) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.189382304: (+3148)  sched_switch:         stress:3537 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.189391971: (+9667)  sched_switch:         kworker/0:1H:67 [100] D ==> stress:3537 [120]
          stress-3537  [000] 14852.189397656: (+5685)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.189401174: (+3518)  sched_switch:         stress:3537 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.189411489: (+10315) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3537 [120]
          stress-3537  [000] 14852.190055323: (+643834) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.190057915: (+2592)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.190070211: (+12296) sched_switch:         stress:3541 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14852.201698193: (+11627982) sched_switch:         stress:3540 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.211989822: (+10291629) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.211992730: (+2908)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212000434: (+7704)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212005100: (+4666)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212007360: (+2260)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212011878: (+4518)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212016748: (+4870)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212018971: (+2223)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212024656: (+5685)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212029267: (+4611)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212031545: (+2278)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212041804: (+10259) sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212046378: (+4574)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212048545: (+2167)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212053860: (+5315)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212058230: (+4370)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212060360: (+2130)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212065545: (+5185)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212070767: (+5222)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212072915: (+2148)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212078008: (+5093)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212083378: (+5370)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212085471: (+2093)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212094119: (+8648)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212097730: (+3611)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212100360: (+2630)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212104508: (+4148)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212108804: (+4296)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212110878: (+2074)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212116211: (+5333)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212120989: (+4778)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212123082: (+2093)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212127211: (+4129)  sched_switch:         stress:3541 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.212130693: (+3482)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212133285: (+2592)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212141619: (+8334)  sched_switch:         stress:3541 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.212145193: (+3574)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212147711: (+2518)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212151915: (+4204)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212156267: (+4352)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212158397: (+2130)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212163341: (+4944)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212168785: (+5444)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212170878: (+2093)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212175100: (+4222)  sched_switch:         stress:3541 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.212178563: (+3463)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212181008: (+2445)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212188878: (+7870)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212192397: (+3519)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212194934: (+2537)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212199952: (+5018)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212204600: (+4648)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212206748: (+2148)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212211008: (+4260)  sched_switch:         stress:3541 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.212215489: (+4481)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212218119: (+2630)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212222563: (+4444)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212226008: (+3445)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212228619: (+2611)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212236656: (+8037)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212240304: (+3648)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212242785: (+2481)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212247026: (+4241)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212251304: (+4278)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212253397: (+2093)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212258341: (+4944)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212263452: (+5111)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212265545: (+2093)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212269822: (+4277)  sched_switch:         stress:3541 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.212273248: (+3426)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212275952: (+2704)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212283637: (+7685)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212287211: (+3574)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212289711: (+2500)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212293971: (+4260)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212298508: (+4537)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212300619: (+2111)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212305693: (+5074)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212310767: (+5074)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212312841: (+2074)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212317119: (+4278)  sched_switch:         stress:3541 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.212320508: (+3389)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212323193: (+2685)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212330989: (+7796)  sched_switch:         stress:3541 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.212334508: (+3519)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212337063: (+2555)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212341322: (+4259)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212344841: (+3519)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212347434: (+2593)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212352508: (+5074)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212357285: (+4777)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212359434: (+2149)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212363711: (+4277)  sched_switch:         stress:3541 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.212367063: (+3352)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212369767: (+2704)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212377582: (+7815)  sched_switch:         stress:3541 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.212381063: (+3481)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212383600: (+2537)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212387804: (+4204)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212392008: (+4204)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212394082: (+2074)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212399063: (+4981)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212403934: (+4871)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212406045: (+2111)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212410360: (+4315)  sched_switch:         stress:3541 [120] R ==> stress:3537 [120]
          stress-3537  [000] 14852.212413860: (+3500)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212416619: (+2759)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212423156: (+6537)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212427471: (+4315)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212429563: (+2092)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212434693: (+5130)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212439378: (+4685)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212441526: (+2148)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212446767: (+5241)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212451767: (+5000)  sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212453897: (+2130)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212474360: (+20463) sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.212491545: (+17185) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.212493841: (+2296)  sched_switch:         stress:3537 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.212529952: (+36111) sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.216354045: (+3824093) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.216361600: (+7555)  sched_switch:         stress:3537 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.216393934: (+32334) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.216426267: (+32333) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3540 [120]
          stress-3540  [000] 14852.218778897: (+2352630) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14852.218787230: (+8333)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.218810526: (+23296) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.218833841: (+23315) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3540 [120]
          stress-3540  [000] 14852.218911878: (+78037) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14852.218915508: (+3630)  sched_switch:         stress:3540 [120] R ==> stress:3541 [120]
          stress-3541  [000] 14852.219003471: (+87963) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3541  [000] 14852.219010545: (+7074)  sched_switch:         stress:3541 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.219065897: (+55352) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3541 [120]
          stress-3541  [000] 14852.219094489: (+28592) sched_switch:         stress:3541 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14852.224497711: (+5403222) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14852.224506952: (+9241)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.224535545: (+28593) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.224559471: (+23926) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.224583100: (+23629) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14852.224623026: (+39926) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14852.224637471: (+14445) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3541 [120]
          stress-3541  [000] 14852.224646971: (+9500)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.226644285: (+1997314) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.226651878: (+7593)  sched_switch:         stress:3537 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14852.226677619: (+25741) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.226697971: (+20352) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14852.226714434: (+16463) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14852.226744878: (+30444) sched_wakeup:         stress:3541 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14852.226754878: (+10000) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3541 [120]
          stress-3541  [000] 14852.226763859: (+8981)  sched_switch:         stress:3541 [120] D ==> stress:3537 [120]
          stress-3537  [000] 14852.232133471: (+5369612) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3537  [000] 14852.232137971: (+4500)  sched_switch:         stress:3537 [120] R ==> kworker/0:1H:67 [100]
