cpus=4
       trace-cmd-3631  [001] 14880.765466528:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14886.924870301: (+4926)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14886.924896338: (+26037) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14886.973944671: (+49048333) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14886.973949764: (+5093)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14886.973962116: (+12352) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14886.975010875: (+1048759) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14886.975015820: (+4945)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14886.975035727: (+19907) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14886.975050227: (+14500) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14886.975054708: (+4481)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14886.975078745: (+24037) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.024128060: (+49049315) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.024133004: (+4944)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.024144653: (+11649) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.025193708: (+1049055) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.025198579: (+4871)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.025218301: (+19722) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.074267060: (+49048759) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.074272208: (+5148)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.074284523: (+12315) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.075333615: (+1049092) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.075338486: (+4871)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.075359004: (+20518) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.075369430: (+10426) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.075374078: (+4648)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.075393208: (+19130) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.124442523: (+49049315) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.124447486: (+4963)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.124460393: (+12907) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.125509023: (+1048630) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.125513856: (+4833)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.125534560: (+20704) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.174583504: (+49048944) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.174588726: (+5222)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.174600856: (+12130) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.175649837: (+1048981) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.175654819: (+4982)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.175674559: (+19740) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.175684578: (+10019) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.175689078: (+4500)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.175708319: (+19241) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.224757633: (+49049314) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.224762726: (+5093)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.224782800: (+20074) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.273831300: (+49048500) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.273836411: (+5111)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.273850652: (+14241) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.274897929: (+1047277) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.274902929: (+5000)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.274923022: (+20093) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.274933467: (+10445) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.274937892: (+4425)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.274956411: (+18519) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.324005652: (+49049241) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.324010652: (+5000)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.324022466: (+11814) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.325071485: (+1049019) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.325076429: (+4944)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.325095948: (+19519) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.374144577: (+49048629) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.374149503: (+4926)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.374161688: (+12185) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.375210651: (+1048963) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.375215596: (+4945)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.375235485: (+19889) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.375245966: (+10481) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.375250374: (+4408)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.375269040: (+18666) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.424318244: (+49049204) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.424323114: (+4870)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.424334651: (+11537) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.425383781: (+1049130) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.425388651: (+4870)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.425407910: (+19259) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.474456281: (+49048371) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.474461169: (+4888)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.474473151: (+11982) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.475522169: (+1049018) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.475527132: (+4963)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.475546688: (+19556) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.475556744: (+10056) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.475561262: (+4518)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.475579855: (+18593) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.524629058: (+49049203) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.524634040: (+4982)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.524645780: (+11740) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.525694817: (+1049037) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.525699706: (+4889)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.525719354: (+19648) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.574768058: (+49048704) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.574773262: (+5204)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.574793151: (+19889) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.574804002: (+10851) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.574808725: (+4723)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.574827836: (+19111) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.623876984: (+49049148) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.623882261: (+5277)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.623893706: (+11445) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.624431336: (+537630) sched_wakeup:         trace-cmd:3636 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.624436039: (+4703)  sched_switch:         swapper/1:0 [120] R ==> trace-cmd:3636 [120]
       trace-cmd-3636  [001] 14887.624467317: (+31278) sched_wakeup:         kworker/1:0:3465 [120]<CANT FIND FIELD success> CPU:001
       trace-cmd-3636  [001] 14887.624475724: (+8407)  sched_switch:         trace-cmd:3636 [120] R ==> kworker/1:0:3465 [120]
     kworker/1:0-3465  [001] 14887.624484817: (+9093)  sched_switch:         kworker/1:0:3465 [120] W ==> trace-cmd:3636 [120]
       trace-cmd-3636  [001] 14887.624516021: (+31204) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:001
       trace-cmd-3636  [001] 14887.624519595: (+3574)  sched_switch:         trace-cmd:3636 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [001] 14887.624527965: (+8370)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> trace-cmd:3636 [120]
       trace-cmd-3636  [001] 14887.624531799: (+3834)  sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:001
       trace-cmd-3636  [001] 14887.624534410: (+2611)  sched_switch:         trace-cmd:3636 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [001] 14887.624641724: (+107314) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
 jbd2/mmcblk0p2--93    [001] 14887.624646891: (+5167)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14887.624701428: (+54537) sched_switch:         kworker/1:1H:91 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [001] 14887.624709002: (+7574)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> trace-cmd:3636 [120]
       trace-cmd-3636  [001] 14887.624753021: (+44019) sched_switch:         trace-cmd:3636 [120] D ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.624943928: (+190907) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.624949891: (+5963)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.624982632: (+32741) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.626993095: (+2010463) sched_wakeup:         trace-cmd:3636 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.626995576: (+2481)  sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.627006132: (+10556) sched_switch:         swapper/1:0 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [001] 14887.627036428: (+30296) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
 jbd2/mmcblk0p2--93    [001] 14887.627041132: (+4704)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14887.627063095: (+21963) sched_switch:         kworker/1:1H:91 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [001] 14887.627066187: (+3092)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> trace-cmd:3636 [120]
       trace-cmd-3636  [001] 14887.630974798: (+3908611) sched_switch:         trace-cmd:3636 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.636867150: (+5892352) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.636881539: (+14389) sched_switch:         swapper/1:0 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [001] 14887.636906835: (+25296) sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.674032206: (+37125371) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.674037909: (+5703)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.674070984: (+33075) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.675117372: (+1046388) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.675122706: (+5334)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.675160187: (+37481) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.675169724: (+9537)  sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.675174243: (+4519)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.675197891: (+23648) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.724247576: (+49049685) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.724252594: (+5018)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.724264446: (+11852) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.725313372: (+1048926) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.725318298: (+4926)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.725338057: (+19759) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.774386965: (+49048908) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.774392168: (+5203)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.774404798: (+12630) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.775453668: (+1048870) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.775458539: (+4871)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.775478113: (+19574) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.775488798: (+10685) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.775493205: (+4407)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.775512316: (+19111) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.824561613: (+49049297) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.824566613: (+5000)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.824579020: (+12407) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.825627557: (+1048537) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.825632464: (+4907)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.825652353: (+19889) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.874701186: (+49048833) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.874706131: (+4945)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.874717927: (+11796) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.875766872: (+1048945) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.875771761: (+4889)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.875874668: (+102907) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.912485723: (+36611055) sched_wakeup:         kworker/1:0:3465 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.912495279: (+9556)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:0:3465 [120]
     kworker/1:0-3465  [001] 14887.912522946: (+27667) sched_switch:         kworker/1:0:3465 [120] D ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.912530131: (+7185)  sched_wakeup:         kworker/1:0:3465 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.912534779: (+4648)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:0:3465 [120]
     kworker/1:0-3465  [001] 14887.912546797: (+12018) sched_switch:         kworker/1:0:3465 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.925009649: (+12462852) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.925014168: (+4519)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.925033594: (+19426) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14887.975190890: (+50157296) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14887.975195408: (+4518)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14887.975203001: (+7593)  sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14888.025334093: (+50131092) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14888.025338482: (+4389)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14888.025352353: (+13871) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14888.075506167: (+50153814) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14888.075510760: (+4593)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14888.075518204: (+7444)  sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14888.125649371: (+50131167) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14888.125653797: (+4426)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14888.125668389: (+14592) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14888.168506315: (+42837926) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14888.168515871: (+9556)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14888.168526556: (+10685) sched_switch:         kworker/1:1H:91 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001] 14888.175822426: (+7295870) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14888.175826908: (+4482)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14888.175835519: (+8611)  sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14888.224966037: (+49130518) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14888.224970444: (+4407)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14888.224985148: (+14704) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14888.275138222: (+50153074) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14888.275142870: (+4648)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14888.275150296: (+7426)  sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14888.325281611: (+50131315) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14888.325286092: (+4481)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14888.325300055: (+13963) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14888.375453833: (+50153778) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14888.375458610: (+4777)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14888.375465740: (+7130)  sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14888.405590277: (+30124537) sched_wakeup:         trace-cmd:3636 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14888.405594999: (+4722)  sched_switch:         swapper/1:0 [120] R ==> trace-cmd:3636 [120]
       trace-cmd-3636  [001] 14888.409600351: (+4005352) sched_switch:         trace-cmd:3636 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14888.424530758: (+14930407) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14888.424543795: (+13037) sched_switch:         swapper/1:0 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [001] 14888.424566129: (+22334) sched_wakeup:         kworker/1:0:3465 [120]<CANT FIND FIELD success> CPU:001
    kworker/u8:2-2863  [001] 14888.426607332: (+2041203) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
    kworker/u8:2-2863  [001] 14888.426613444: (+6112)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14888.426710055: (+96611) sched_switch:         kworker/1:1H:91 [100] W ==> kworker/1:0:3465 [120]
     kworker/1:0-3465  [001] 14888.426722277: (+12222) sched_switch:         kworker/1:0:3465 [120] W ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [001] 14888.426734147: (+11870) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
    kworker/u8:2-2863  [001] 14888.426737129: (+2982)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14888.426785277: (+48148) sched_switch:         kworker/1:1H:91 [100] D ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [001] 14888.426797055: (+11778) sched_wakeup:         kworker/1:0H:3242 [100]<CANT FIND FIELD success> CPU:001
    kworker/u8:2-2863  [001] 14888.426800203: (+3148)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/1:0H:3242 [100]
    kworker/1:0H-3242  [001] 14888.426805481: (+5278)  sched_switch:         kworker/1:0H:3242 [100] W ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [001] 14888.428033018: (+1227537) sched_wakeup:         kworker/1:0H:3242 [100]<CANT FIND FIELD success> CPU:001
    kworker/u8:2-2863  [001] 14888.428036351: (+3333)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/1:0H:3242 [100]
    kworker/1:0H-3242  [001] 14888.428040203: (+3852)  sched_switch:         kworker/1:0H:3242 [100] W ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [001] 14888.428049647: (+9444)  sched_wakeup:         kworker/1:0H:3242 [100]<CANT FIND FIELD success> CPU:001
    kworker/u8:2-2863  [001] 14888.428052425: (+2778)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/1:0H:3242 [100]
    kworker/1:0H-3242  [001] 14888.428055999: (+3574)  sched_switch:         kworker/1:0H:3242 [100] W ==> kworker/u8:2:2863 [120]
