cpus=4
          stress-3672  [000] 14905.259367602:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.789140214: (+14482) sched_switch:         stress:3677 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14909.789168770: (+28556) sched_switch:         rcu_preempt:13 [120] W ==> stress:3677 [120]
          stress-3677  [000] 14909.797093899: (+7925129) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.797101751: (+7852)  sched_switch:         stress:3677 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14909.797120473: (+18722) sched_switch:         rcu_preempt:13 [120] W ==> stress:3677 [120]
          stress-3677  [000] 14909.801316640: (+4196167) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.801319677: (+3037)  sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.801324047: (+4370)  sched_switch:         stress:3677 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14909.801339214: (+15167) sched_switch:         rcu_preempt:13 [120] W ==> stress:3676 [120]
          stress-3676  [000] 14909.802355436: (+1016222) sched_switch:         stress:3676 [120] D ==> stress:3677 [120]
          stress-3677  [000] 14909.802522603: (+167167) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.802525584: (+2981)  sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.811826251: (+9300667) sched_switch:         stress:3676 [120] D ==> stress:3677 [120]
          stress-3677  [000] 14909.811837695: (+11444) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.821084455: (+9246760) sched_switch:         stress:3677 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14909.824655566: (+3571111) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.824659584: (+4018)  sched_switch:         stress:3675 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14909.825121640: (+462056) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:1-2871  [000] 14909.825130214: (+8574)  sched_switch:         kworker/u8:1:2871 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.825211214: (+81000) sched_switch:         kworker/0:1H:67 [100] W ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14909.825393918: (+182704) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:1-2871  [000] 14909.825398306: (+4388)  sched_switch:         kworker/u8:1:2871 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.825422343: (+24037) sched_switch:         kworker/0:1H:67 [100] D ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14909.825436455: (+14112) sched_switch:         kworker/u8:1:2871 [120] W ==> stress:3676 [120]
          stress-3676  [000] 14909.825484084: (+47629) sched_switch:         stress:3676 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14909.825570714: (+86630) sched_wakeup:         kworker/0:0H:3549 [100]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.825574955: (+4241)  sched_switch:         stress:3675 [120] R ==> kworker/0:0H:3549 [100]
    kworker/0:0H-3549  [000] 14909.825582880: (+7925)  sched_switch:         kworker/0:0H:3549 [100] W ==> stress:3675 [120]
          stress-3675  [000] 14909.825628992: (+46112) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.825631677: (+2685)  sched_switch:         stress:3675 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14909.825667455: (+35778) sched_switch:         kworker/u8:1:2871 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14909.835980584: (+10313129) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.835984714: (+4130)  sched_switch:         stress:3675 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.836004177: (+19463) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14909.836021603: (+17426) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14909.836043621: (+22018) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14909.836068658: (+25037) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3677 [120]
          stress-3677  [000] 14909.839038306: (+2969648) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.839051473: (+13167) sched_switch:         stress:3677 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.839082473: (+31000) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14909.839106121: (+23648) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14909.839125029: (+18908) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14909.839155843: (+30814) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3677 [120]
          stress-3677  [000] 14909.845264140: (+6108297) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.845278232: (+14092) sched_switch:         stress:3677 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.845305214: (+26982) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14909.845338954: (+33740) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3675 [120]
          stress-3675  [000] 14909.845358399: (+19445) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.845364880: (+6481)  sched_switch:         stress:3675 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14909.845588436: (+223556) sched_switch:         kworker/u8:1:2871 [120] W ==> stress:3675 [120]
          stress-3675  [000] 14909.847895529: (+2307093) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.847900417: (+4888)  sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.847998306: (+97889) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
          stress-3676  [000] 14909.848005492: (+7186)  sched_switch:         stress:3676 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14909.848011343: (+5851)  sched_switch:         kworker/u8:1:2871 [120] W ==> stress:3676 [120]
          stress-3676  [000] 14909.848019806: (+8463)  sched_switch:         stress:3676 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14909.848530010: (+510204) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.848534343: (+4333)  sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.848542603: (+8260)  sched_switch:         stress:3676 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14909.849100417: (+557814) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.849105714: (+5297)  sched_switch:         stress:3675 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14909.849131214: (+25500) sched_switch:         rcu_preempt:13 [120] W ==> stress:3675 [120]
          stress-3675  [000] 14909.857066880: (+7935666) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.857071732: (+4852)  sched_switch:         stress:3675 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14909.857082917: (+11185) sched_switch:         rcu_preempt:13 [120] W ==> stress:3677 [120]
          stress-3677  [000] 14909.865090917: (+8008000) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.865100047: (+9130)  sched_switch:         stress:3677 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14909.865117399: (+17352) sched_switch:         rcu_preempt:13 [120] W ==> stress:3675 [120]
          stress-3675  [000] 14909.870428343: (+5310944) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.870434251: (+5908)  sched_switch:         stress:3675 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14909.870443603: (+9352)  sched_switch:         kworker/u8:1:2871 [120] W ==> stress:3677 [120]
          stress-3677  [000] 14909.873068028: (+2624425) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.873098158: (+30130) sched_switch:         stress:3677 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.873127603: (+29445) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14909.873158825: (+31222) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3677 [120]
          stress-3677  [000] 14909.874008658: (+849833) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.874013936: (+5278)  sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.874036843: (+22907) sched_switch:         stress:3676 [120] D ==> stress:3677 [120]
          stress-3677  [000] 14909.874100547: (+63704) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.874104232: (+3685)  sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.874117158: (+12926) sched_switch:         stress:3676 [120] D ==> stress:3677 [120]
          stress-3677  [000] 14909.874130491: (+13333) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.874133973: (+3482)  sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.874170640: (+36667) sched_switch:         stress:3676 [120] D ==> stress:3677 [120]
          stress-3677  [000] 14909.876113825: (+1943185) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.876122473: (+8648)  sched_switch:         stress:3677 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.876147177: (+24704) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14909.876167028: (+19851) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3675 [120]
          stress-3675  [000] 14909.876235269: (+68241) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.876238084: (+2815)  sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.876243936: (+5852)  sched_switch:         stress:3676 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14909.878581843: (+2337907) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.878585473: (+3630)  sched_switch:         stress:3675 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14909.878590899: (+5426)  sched_switch:         kworker/u8:1:2871 [120] W ==> stress:3677 [120]
          stress-3677  [000] 14909.882594584: (+4003685) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.882603510: (+8926)  sched_switch:         stress:3677 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.882622269: (+18759) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3675 [120]
          stress-3675  [000] 14909.882631177: (+8908)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.882635528: (+4351)  sched_switch:         stress:3675 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.882652102: (+16574) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3675 [120]
          stress-3675  [000] 14909.884801140: (+2149038) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.884804177: (+3037)  sched_switch:         stress:3675 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.884813251: (+9074)  sched_switch:         kworker/0:1H:67 [100] D ==> stress:3675 [120]
          stress-3675  [000] 14909.884819158: (+5907)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.884822584: (+3426)  sched_switch:         stress:3675 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.884832547: (+9963)  sched_switch:         kworker/0:1H:67 [100] W ==> stress:3675 [120]
          stress-3675  [000] 14909.884882325: (+49778) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.884884880: (+2555)  sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.884941584: (+56704) sched_switch:         stress:3676 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14909.884971954: (+30370) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14909.884974399: (+2445)  sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.884992454: (+18055) sched_switch:         stress:3676 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14909.897071399: (+12078945) sched_switch:         stress:3675 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14909.897858788: (+787389) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.897872343: (+13555) sched_switch:         stress:3677 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.897898954: (+26611) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14909.897920343: (+21389) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3677 [120]
          stress-3677  [000] 14909.898078584: (+158241) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14909.898081973: (+3389)  sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.898095325: (+13352) sched_wakeup:         stress:3673 [120]<CANT FIND FIELD success> CPU:002
          stress-3676  [000] 14909.909062991: (+10967666) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14909.917080288: (+8017297) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.925073065: (+7992777) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14909.933091417: (+8018352) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.941062658: (+7971241) sched_switch:         stress:3676 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14909.949060936: (+7998278) sched_switch:         stress:3675 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14909.957081528: (+8020592) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.965072917: (+7991389) sched_switch:         stress:3676 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14909.973060306: (+7987389) sched_switch:         stress:3675 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14909.981075010: (+8014704) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14909.989074713: (+7999703) sched_switch:         stress:3676 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14909.997059084: (+7984371) sched_switch:         stress:3675 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14910.005077713: (+8018629) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.005104083: (+26370) sched_switch:         stress:3676 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14910.017058861: (+11954778) sched_switch:         stress:3675 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14910.021092620: (+4033759) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14910.021096565: (+3945)  sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.033060324: (+11963759) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14910.041074935: (+8014611) sched_switch:         stress:3677 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.049077417: (+8002482) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.057062231: (+7984814) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14910.065076768: (+8014537) sched_switch:         stress:3677 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.073077194: (+8000426) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.081063750: (+7986556) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14910.089091213: (+8027463) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14910.089103917: (+12704) sched_switch:         stress:3677 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14910.089130546: (+26629) sched_switch:         kworker/0:0:2872 [120] W ==> stress:3675 [120]
          stress-3675  [000] 14910.093070194: (+3939648) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14910.093074250: (+4056)  sched_switch:         stress:3675 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14910.093086861: (+12611) sched_switch:         rcu_preempt:13 [120] W ==> stress:3676 [120]
          stress-3676  [000] 14910.097068120: (+3981259) sched_switch:         stress:3676 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14910.097101991: (+33871) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14910.105063157: (+7961166) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.113067676: (+8004519) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14910.121077213: (+8009537) sched_switch:         stress:3677 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.129058046: (+7980833) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.137058194: (+8000148) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14910.145079898: (+8021704) sched_switch:         stress:3677 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.153057416: (+7977518) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.161057935: (+8000519) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14910.169077490: (+8019555) sched_switch:         stress:3677 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.173097935: (+4020445) sched_switch:         stress:3675 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.181071601: (+7973666) sched_switch:         stress:3681 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.189057916: (+7986315) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14910.197073675: (+8015759) sched_switch:         stress:3677 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.205055583: (+7981908) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.213057120: (+8001537) sched_switch:         stress:3676 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.213077157: (+20037) sched_switch:         stress:3681 [120] D ==> stress:3677 [120]
          stress-3677  [000] 14910.217098675: (+4021518) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14910.217109935: (+11260) sched_switch:         stress:3677 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14910.217137472: (+27537) sched_switch:         rcu_preempt:13 [120] W ==> stress:3675 [120]
          stress-3675  [000] 14910.225062897: (+7925425) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14910.225067712: (+4815)  sched_switch:         stress:3675 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14910.225079490: (+11778) sched_switch:         rcu_preempt:13 [120] W ==> stress:3677 [120]
          stress-3677  [000] 14910.233091120: (+8011630) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.233103453: (+12333) sched_wakeup:         stress:3681 [120]<CANT FIND FIELD success> CPU:000
          stress-3676  [000] 14910.233106601: (+3148)  sched_switch:         stress:3676 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.241082138: (+7975537) sched_switch:         stress:3681 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.249056712: (+7974574) sched_switch:         stress:3676 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.257056027: (+7999315) sched_switch:         stress:3681 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.265059194: (+8003167) sched_switch:         stress:3675 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14910.273070620: (+8011426) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.281056619: (+7985999) sched_switch:         stress:3676 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.289055897: (+7999278) sched_switch:         stress:3681 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.297059638: (+8003741) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.305065175: (+8005537) sched_switch:         stress:3676 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.313056786: (+7991611) sched_switch:         stress:3681 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.321058267: (+8001481) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.329056971: (+7998704) sched_switch:         stress:3676 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.337096064: (+8039093) sched_switch:         stress:3681 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.345055878: (+7959814) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.353054119: (+7998241) sched_switch:         stress:3676 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.361081267: (+8027148) sched_switch:         stress:3681 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.369051767: (+7970500) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.369071545: (+19778) sched_switch:         stress:3676 [120] D ==> stress:3681 [120]
          stress-3681  [000] 14910.369087434: (+15889) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3681  [000] 14910.377078656: (+7991222) sched_switch:         stress:3681 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.385056452: (+7977796) sched_switch:         stress:3676 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.393055175: (+7998723) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.401075286: (+8020111) sched_switch:         stress:3676 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.409074082: (+7998796) sched_switch:         stress:3681 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.417067008: (+7992926) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.425053249: (+7986241) sched_switch:         stress:3676 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.433071471: (+8018222) sched_switch:         stress:3681 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.441050600: (+7979129) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.449052211: (+8001611) sched_switch:         stress:3676 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.457061656: (+8009445) sched_switch:         stress:3681 [120] R ==> stress:3675 [120]
          stress-3675  [000] 14910.465050841: (+7989185) sched_switch:         stress:3675 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.467602971: (+2552130) sched_switch:         stress:3676 [120] D ==> stress:3681 [120]
          stress-3681  [000] 14910.467651322: (+48351) sched_switch:         stress:3681 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14910.467958156: (+306834) sched_wakeup:         stress:3681 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14910.467960619: (+2463)  sched_switch:         stress:3675 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.467969952: (+9333)  sched_switch:         stress:3681 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14910.475595656: (+7625704) sched_wakeup:         stress:3681 [120]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14910.475598804: (+3148)  sched_switch:         stress:3675 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.475652267: (+53463) sched_switch:         stress:3681 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14910.477616489: (+1964222) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14910.477626156: (+9667)  sched_switch:         stress:3675 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14910.477662100: (+35944) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14910.477693563: (+31463) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3673 [120]
          stress-3673  [000] 14910.477783193: (+89630) sched_wakeup:         stress:3681 [120]<CANT FIND FIELD success> CPU:000
          stress-3673  [000] 14910.477784897: (+1704)  sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3673  [000] 14910.477789545: (+4648)  sched_switch:         stress:3673 [120] R ==> stress:3681 [120]
          stress-3681  [000] 14910.477796471: (+6926)  sched_switch:         stress:3681 [120] D ==> stress:3676 [120]
          stress-3676  [000] 14910.477837248: (+40777) sched_switch:         stress:3676 [120] D ==> stress:3673 [120]
          stress-3673  [000] 14910.477843934: (+6686)  sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3673  [000] 14910.477846322: (+2388)  sched_switch:         stress:3673 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14910.477867841: (+21519) sched_switch:         stress:3676 [120] D ==> stress:3673 [120]
          stress-3673  [000] 14910.477884026: (+16185) sched_switch:         stress:3673 [120] D ==> stress:3675 [120]
          stress-3675  [000] 14910.480351656: (+2467630) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14910.480361082: (+9426)  sched_switch:         stress:3675 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14910.480387008: (+25926) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14910.480418026: (+31018) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3675 [120]
          stress-3675  [000] 14910.482682989: (+2264963) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3675  [000] 14910.482695508: (+12519) sched_switch:         stress:3675 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14910.482727545: (+32037) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
