CPU 3 is empty
cpus=4
 task_client_B.a-3362  [002] 14764.225805436:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.167124803: (+11630) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.167133599: (+8796)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.216175840: (+49042241) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.216179636: (+3796)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.216194043: (+14407) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.217243377: (+1049334) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.217247062: (+3685)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.217260247: (+13185) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.217270377: (+10130) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.217280432: (+10055) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14765.217287210: (+6778)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14765.217306673: (+19463) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.248278673: (+30972000) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.248282395: (+3722)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14765.248294043: (+11648) sched_switch:         kworker/2:1:3243 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.248301562: (+7519)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.248304228: (+2666)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14765.248314062: (+9834)  sched_switch:         kworker/2:1:3243 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.248320432: (+6370)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.248323265: (+2833)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14765.248332562: (+9297)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.266357839: (+18025277) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.266361636: (+3797)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.266376099: (+14463) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.267425525: (+1049426) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.267429228: (+3703)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.267440173: (+10945) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.267452080: (+11907) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.267460858: (+8778)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.316502895: (+49042037) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.316506580: (+3685)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.316520987: (+14407) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.317569858: (+1048871) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.317573747: (+3889)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.317586839: (+13092) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.317596672: (+9833)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.317606895: (+10223) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14765.317613950: (+7055)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14765.317633284: (+19334) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.365683765: (+48050481) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.365687432: (+3667)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.365701357: (+13925) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.366750580: (+1049223) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.366754228: (+3648)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.366764820: (+10592) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.366776450: (+11630) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.366785357: (+8907)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.368286117: (+1500760) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.368291320: (+5203)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14765.368301969: (+10649) sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.415827598: (+47525629) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.415831302: (+3704)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.415845431: (+14129) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.416894617: (+1049186) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.416897728: (+3111)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.416910931: (+13203) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.416920839: (+9908)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.416931024: (+10185) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14765.416937617: (+6593)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14765.416956635: (+19018) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.466007950: (+49051315) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.466011616: (+3666)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.466025542: (+13926) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.467074653: (+1049111) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.467078320: (+3667)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.467088968: (+10648) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.467100746: (+11778) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.467110579: (+9833)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.516151320: (+49040741) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.516155024: (+3704)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.516169024: (+14000) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.517218338: (+1049314) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.517221931: (+3593)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.517234931: (+13000) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.517244561: (+9630)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.517254487: (+9926)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14765.517260987: (+6500)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14765.517279820: (+18833) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.566330783: (+49050963) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.566334597: (+3814)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.566348764: (+14167) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.567397746: (+1048982) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.567400968: (+3222)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.567411505: (+10537) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.567422949: (+11444) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.567431597: (+8648)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.572292820: (+4861223) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.572298338: (+5518)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14765.572307690: (+9352)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.616474264: (+44166574) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.616477634: (+3370)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.616491931: (+14297) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.617541116: (+1049185) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.617544690: (+3574)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.617557690: (+13000) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.617567542: (+9852)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.617577505: (+9963)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14765.617584060: (+6555)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14765.617602801: (+18741) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.666653986: (+49051185) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.666657801: (+3815)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.666668930: (+11129) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.666681116: (+12186) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.666689967: (+8851)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.715732356: (+49042389) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.715735986: (+3630)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.715749708: (+13722) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.716798504: (+1048796) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.716802097: (+3593)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.716815152: (+13055) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.716824912: (+9760)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.716834819: (+9907)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14765.716841412: (+6593)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14765.716860578: (+19166) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.765911874: (+49051296) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.765915208: (+3334)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.765929134: (+13926) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.766978356: (+1049222) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.766981949: (+3593)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.766992615: (+10666) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.767004023: (+11408) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.767013004: (+8981)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.776301930: (+9288926) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.776310393: (+8463)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14765.776319930: (+9537)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.816055522: (+39735592) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.816059134: (+3612)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.816073356: (+14222) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.817122726: (+1049370) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.817126485: (+3759)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.817139856: (+13371) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14765.817149541: (+9685)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14765.817159448: (+9907)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14765.817166004: (+6556)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14765.817185152: (+19148) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.856305893: (+39120741) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.856310078: (+4185)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [002] 14765.856332948: (+22870) sched_switch:         kworker/u8:2:2863 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14765.866237411: (+9904463) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14765.866240763: (+3352)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14765.866255504: (+14741) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
