CPU 3 is empty
cpus=4
 task_client_B.a-3362  [002] 14764.225805436:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:002
   task_server.a-3358  [001] 14768.881838048: (+4019)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.881840270: (+2222)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.881849640: (+9370)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.881859455: (+9815)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.881870714: (+11259) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.883886381: (+2015667) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.883888900: (+2519)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.883899418: (+10518) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.883903418: (+4000)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.883905566: (+2148)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.883914363: (+8797)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.883922992: (+8629)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.883932955: (+9963)  sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.886085048: (+2152093) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.886087677: (+2629)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.886098363: (+10686) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.886102585: (+4222)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.886104788: (+2203)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.886113640: (+8852)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.886122122: (+8482)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.886135603: (+13481) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.891433585: (+5297982) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.891436140: (+2555)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.891446770: (+10630) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.891450955: (+4185)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.891453122: (+2167)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.891461807: (+8685)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.891471251: (+9444)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.891481677: (+10426) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.896788474: (+5306797) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.896791159: (+2685)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.896802177: (+11018) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.896806233: (+4056)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.896808437: (+2204)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.896817418: (+8981)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.896826140: (+8722)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.896836825: (+10685) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.902123807: (+5286982) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.902126455: (+2648)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.902137140: (+10685) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.902141474: (+4334)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.902143677: (+2203)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.902152122: (+8445)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.902160548: (+8426)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.902170955: (+10407) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.907436937: (+5265982) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.907439492: (+2555)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.907450196: (+10704) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.907454437: (+4241)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.907456788: (+2351)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.907465381: (+8593)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.907475122: (+9741)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.907485048: (+9926)  sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.909501825: (+2016777) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.909504455: (+2630)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.909515251: (+10796) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.909519585: (+4334)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.909521900: (+2315)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.909530603: (+8703)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.909538992: (+8389)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.909550288: (+11296) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.911840696: (+2290408) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.911843288: (+2592)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.911853862: (+10574) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.911857788: (+3926)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.911859937: (+2149)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.911868492: (+8555)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.911876751: (+8259)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.911894937: (+18186) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.913905585: (+2010648) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.913908455: (+2870)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.913919603: (+11148) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.913924011: (+4408)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.913926177: (+2166)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.913934899: (+8722)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.913943455: (+8556)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.913953659: (+10204) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.915933029: (+1979370) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.915936807: (+3778)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.915952066: (+15259) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.915970566: (+18500) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.915972974: (+2408)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.915983455: (+10481) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.915987659: (+4204)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.915989862: (+2203)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.915998214: (+8352)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.916006381: (+8167)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.916016085: (+9704)  sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.916801511: (+785426) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.916804714: (+3203)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14768.916814825: (+10111) sched_switch:         ngrok:515 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [002] 14768.917001214: (+186389) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14768.917004492: (+3278)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14768.917016492: (+12000) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14768.917028270: (+11778) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14768.917037529: (+9259)  sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [001] 14768.918034622: (+997093) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.918037233: (+2611)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.918048011: (+10778) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.918052085: (+4074)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.918054307: (+2222)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.918062862: (+8555)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.918071511: (+8649)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.918082085: (+10574) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.920139196: (+2057111) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.920142918: (+3722)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.920153381: (+10463) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.920157362: (+3981)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.920159548: (+2186)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.920168122: (+8574)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.920176548: (+8426)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.920186344: (+9796)  sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.922244622: (+2058278) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.922247307: (+2685)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.922258048: (+10741) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.922262011: (+3963)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.922264177: (+2166)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.922272603: (+8426)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.922281196: (+8593)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.922291529: (+10333) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.924329751: (+2038222) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.924332548: (+2797)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.924342992: (+10444) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.924347214: (+4222)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.924349418: (+2204)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.924357881: (+8463)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.924366622: (+8741)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14768.924376751: (+10129) sched_switch:         ksoftirqd/1:18 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.926438714: (+2061963) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.926441288: (+2574)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.926452011: (+10723) sched_switch:         kworker/1:1H:91 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [001] 14768.926456455: (+4444)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [001] 14768.926458640: (+2185)  sched_switch:         task_server.a:3358 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14768.926466992: (+8352)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14768.926475529: (+8537)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
