cpus=4
       trace-cmd-3276  [002] 14601.959526296:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.098253487: (+8014296) sched_switch:         stress:3283 [120] R ==> stress:3280 [120]
          stress-3280  [002] 14605.106253802: (+8000315) sched_switch:         stress:3280 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14605.114241858: (+7988056) sched_switch:         stress:3282 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.118131080: (+3889222) sched_switch:         stress:3279 [120] D ==> stress:3283 [120]
          stress-3283  [002] 14605.119377710: (+1246630) sched_wakeup:         stress:3279 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.126258987: (+6881277) sched_switch:         stress:3283 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14605.134243265: (+7984278) sched_switch:         stress:3282 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.142255598: (+8012333) sched_switch:         stress:3279 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.150259728: (+8004130) sched_switch:         stress:3283 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14605.158247339: (+7987611) sched_switch:         stress:3282 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.166246450: (+7999111) sched_switch:         stress:3279 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.174270061: (+8023611) sched_switch:         stress:3283 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14605.182249283: (+7979222) sched_switch:         stress:3282 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.186284876: (+4035593) sched_switch:         stress:3279 [120] D ==> stress:3283 [120]
          stress-3283  [002] 14605.190276450: (+3991574) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.190286450: (+10000) sched_switch:         stress:3283 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14605.190317709: (+31259) sched_switch:         kworker/2:1:3243 [120] W ==> stress:3282 [120]
          stress-3282  [002] 14605.190373968: (+56259) sched_switch:         stress:3282 [120] D ==> stress:3283 [120]
          stress-3283  [002] 14605.194315376: (+3941408) sched_wakeup:         stress:3279 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.194319709: (+4333)  sched_switch:         stress:3283 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.194330506: (+10797) sched_wakeup:         stress:3282 [120]<CANT FIND FIELD success> CPU:002
          stress-3279  [002] 14605.202250357: (+7919851) sched_switch:         stress:3279 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14605.210262968: (+8012611) sched_switch:         stress:3282 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.210277172: (+14204) sched_switch:         stress:3279 [120] D ==> stress:3283 [120]
          stress-3283  [002] 14605.217849080: (+7571908) sched_wakeup:         stress:3279 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.217854839: (+5759)  sched_switch:         stress:3283 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.226252783: (+8397944) sched_switch:         stress:3279 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14605.234264079: (+8011296) sched_switch:         stress:3282 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.242253376: (+7989297) sched_switch:         stress:3284 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.250255061: (+8001685) sched_switch:         stress:3279 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.258283246: (+8028185) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.266255339: (+7972093) sched_switch:         stress:3284 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.274266135: (+8010796) sched_switch:         stress:3279 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.282375487: (+8109352) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.290258005: (+7882518) sched_switch:         stress:3284 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.294296931: (+4038926) sched_switch:         stress:3279 [120] D ==> stress:3283 [120]
          stress-3283  [002] 14605.302442524: (+8145593) sched_wakeup:         stress:3279 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.302452209: (+9685)  sched_switch:         stress:3283 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.306285875: (+3833666) sched_switch:         stress:3279 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.314260227: (+7974352) sched_switch:         stress:3284 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.314282987: (+22760) sched_switch:         stress:3279 [120] D ==> stress:3283 [120]
          stress-3283  [002] 14605.319601987: (+5319000) sched_wakeup:         stress:3279 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.319606653: (+4666)  sched_switch:         stress:3283 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.326281412: (+6674759) sched_switch:         stress:3279 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.334279505: (+7998093) sched_switch:         stress:3284 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.342276931: (+7997426) sched_switch:         stress:3283 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.350281135: (+8004204) sched_switch:         stress:3279 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.358265042: (+7983907) sched_switch:         stress:3284 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.366280894: (+8015852) sched_switch:         stress:3283 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.374280931: (+8000037) sched_switch:         stress:3279 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.382267875: (+7986944) sched_switch:         stress:3284 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.390287764: (+8019889) sched_switch:         stress:3283 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.394289301: (+4001537) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3279  [002] 14605.394332468: (+43167) sched_switch:         stress:3279 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14605.394373042: (+40574) sched_switch:         kworker/2:1:3243 [120] W ==> stress:3284 [120]
          stress-3284  [002] 14605.402274616: (+7901574) sched_switch:         stress:3284 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14605.410272745: (+7998129) sched_switch:         stress:3279 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.418272931: (+8000186) sched_switch:         stress:3285 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.426293597: (+8020666) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.434272968: (+7979371) sched_switch:         stress:3284 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.442274968: (+8002000) sched_switch:         stress:3285 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.450293338: (+8018370) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.458288042: (+7994704) sched_switch:         stress:3284 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.458368930: (+80888) sched_switch:         stress:3285 [120] D ==> stress:3283 [120]
          stress-3283  [002] 14605.470292116: (+11923186) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.474311430: (+4019314) sched_wakeup:         stress:3285 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14605.474314227: (+2797)  sched_switch:         stress:3284 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.486292523: (+11978296) sched_switch:         stress:3285 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.494278819: (+7986296) sched_switch:         stress:3284 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.502281227: (+8002408) sched_switch:         stress:3285 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.506318115: (+4036888) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.506326634: (+8519)  sched_switch:         stress:3283 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14605.506352467: (+25833) sched_switch:         kworker/2:1:3243 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.506359856: (+7389)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14605.506363412: (+3556)  sched_switch:         stress:3284 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14605.506373652: (+10240) sched_switch:         kworker/2:1:3243 [120] D ==> stress:3284 [120]
          stress-3284  [002] 14605.506380652: (+7000)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14605.506383097: (+2445)  sched_switch:         stress:3284 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14605.506396856: (+13759) sched_switch:         kworker/2:1:3243 [120] W ==> stress:3284 [120]
          stress-3284  [002] 14605.514296060: (+7899204) sched_switch:         stress:3284 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.522309060: (+8013000) sched_switch:         stress:3283 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.522369967: (+60907) sched_switch:         stress:3285 [120] D ==> stress:3284 [120]
          stress-3284  [002] 14605.528793467: (+6423500) sched_wakeup:         stress:3285 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14605.528796338: (+2871)  sched_switch:         stress:3284 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.538285893: (+9489555) sched_switch:         stress:3285 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.546300412: (+8014519) sched_switch:         stress:3283 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.554288671: (+7988259) sched_switch:         stress:3285 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.562302541: (+8013870) sched_switch:         stress:3284 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.570305708: (+8003167) sched_switch:         stress:3283 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.578290541: (+7984833) sched_switch:         stress:3285 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.586301319: (+8010778) sched_switch:         stress:3284 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.594289430: (+7988111) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.598324060: (+4034630) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.598338597: (+14537) sched_switch:         stress:3283 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14605.598371115: (+32518) sched_switch:         kworker/2:1:3243 [120] W ==> stress:3283 [120]
          stress-3283  [002] 14605.606325208: (+7954093) sched_switch:         stress:3283 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.614299430: (+7974222) sched_switch:         stress:3285 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.622295559: (+7996129) sched_switch:         stress:3286 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.630299633: (+8004074) sched_switch:         stress:3284 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.638312893: (+8013260) sched_switch:         stress:3283 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.638325059: (+12166) sched_switch:         stress:3285 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.638335745: (+10686) sched_wakeup:         stress:3285 [120]<CANT FIND FIELD success> CPU:002
          stress-3286  [002] 14605.642295874: (+3960129) sched_switch:         stress:3286 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.650297263: (+8001389) sched_switch:         stress:3285 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.658301837: (+8004574) sched_switch:         stress:3284 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.666296948: (+7995111) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.674316411: (+8019463) sched_switch:         stress:3283 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.682316263: (+7999852) sched_switch:         stress:3285 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.690300355: (+7984092) sched_switch:         stress:3284 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.698299837: (+7999482) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.706323022: (+8023185) sched_switch:         stress:3283 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14605.714304041: (+7981019) sched_switch:         stress:3285 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.722303207: (+7999166) sched_switch:         stress:3284 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.730310355: (+8007148) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.738318078: (+8007723) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.746306355: (+7988277) sched_switch:         stress:3284 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.754306114: (+7999759) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.762325818: (+8019704) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.770308244: (+7982426) sched_switch:         stress:3284 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.778308151: (+7999907) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.786334151: (+8026000) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.794311281: (+7977130) sched_switch:         stress:3284 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.802310855: (+7999574) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.806340522: (+4029667) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.806352188: (+11666) sched_switch:         stress:3283 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14605.806384207: (+32019) sched_switch:         kworker/2:1:3243 [120] W ==> stress:3284 [120]
          stress-3284  [002] 14605.814317670: (+7933463) sched_switch:         stress:3284 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.818365022: (+4047352) sched_switch:         stress:3283 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14605.818417725: (+52703) sched_switch:         ngrok:517 [120] S ==> stress:3286 [120]
          stress-3286  [002] 14605.819460744: (+1043019) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3286  [002] 14605.819464929: (+4185)  sched_switch:         stress:3286 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14605.819518188: (+53259) sched_switch:         ngrok:517 [120] S ==> stress:3286 [120]
          stress-3286  [002] 14605.819529336: (+11148) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3286  [002] 14605.819532040: (+2704)  sched_switch:         stress:3286 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14605.819561485: (+29445) sched_switch:         ngrok:517 [120] S ==> stress:3286 [120]
          stress-3286  [002] 14605.826313429: (+6751944) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.834328744: (+8015315) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.842320003: (+7991259) sched_switch:         stress:3284 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.850316207: (+7996204) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.858341133: (+8024926) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.866318225: (+7977092) sched_switch:         stress:3284 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.868617633: (+2299408) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3286  [002] 14605.868621633: (+4000)  sched_switch:         stress:3286 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14605.868697762: (+76129) sched_switch:         ngrok:517 [120] S ==> stress:3283 [120]
          stress-3283  [002] 14605.868787688: (+89926) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.868794244: (+6556)  sched_switch:         stress:3283 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14605.868825021: (+30777) sched_switch:         ngrok:517 [120] S ==> stress:3286 [120]
          stress-3286  [002] 14605.878338577: (+9513556) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.886335244: (+7996667) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.894320836: (+7985592) sched_switch:         stress:3284 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.902352781: (+8031945) sched_switch:         stress:3283 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.910325558: (+7972777) sched_switch:         stress:3286 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.917881799: (+7556241) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14605.917886262: (+4463)  sched_switch:         stress:3284 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14605.917929706: (+43444) sched_switch:         ngrok:517 [120] S ==> stress:3283 [120]
          stress-3283  [002] 14605.918976336: (+1046630) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.918982225: (+5889)  sched_switch:         stress:3283 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14605.919045799: (+63574) sched_switch:         ngrok:517 [120] S ==> stress:3283 [120]
          stress-3283  [002] 14605.919058799: (+13000) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.919062262: (+3463)  sched_switch:         stress:3283 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14605.919091429: (+29167) sched_switch:         ngrok:517 [120] S ==> stress:3283 [120]
          stress-3283  [002] 14605.926346355: (+7254926) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.934324947: (+7978592) sched_switch:         stress:3284 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.942326632: (+8001685) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.950379984: (+8053352) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14605.958331484: (+7951500) sched_switch:         stress:3284 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14605.966407651: (+8076167) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.968164558: (+1756907) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.968184928: (+20370) sched_switch:         stress:3283 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14605.968257854: (+72926) sched_switch:         ngrok:517 [120] S ==> stress:3284 [120]
          stress-3284  [002] 14605.969298058: (+1040204) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14605.969304243: (+6185)  sched_switch:         stress:3284 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14605.969380836: (+76593) sched_switch:         ngrok:517 [120] S ==> stress:3286 [120]
          stress-3286  [002] 14605.969400928: (+20092) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3286  [002] 14605.969404262: (+3334)  sched_switch:         stress:3286 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14605.969444225: (+39963) sched_switch:         ngrok:517 [120] S ==> stress:3286 [120]
          stress-3286  [002] 14605.978333465: (+8889240) sched_switch:         stress:3286 [120] R ==> stress:3283 [120]
          stress-3283  [002] 14605.980086799: (+1753334) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.980101503: (+14704) sched_switch:         stress:3283 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14605.980261391: (+159888) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
 jbd2/mmcblk0p2--93    [002] 14605.980269910: (+8519)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002] 14605.980367262: (+97352) sched_switch:         kworker/2:1H:96 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14605.980375817: (+8555)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3284 [120]
          stress-3284  [002] 14605.982587873: (+2212056) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14605.982600854: (+12981) sched_switch:         stress:3284 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14605.982680262: (+79408) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
 jbd2/mmcblk0p2--93    [002] 14605.982686873: (+6611)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002] 14605.982730688: (+43815) sched_switch:         kworker/2:1H:96 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14605.982734947: (+4259)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3283 [120]
          stress-3283  [002] 14605.984871077: (+2136130) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.984888632: (+17555) sched_switch:         stress:3283 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14605.984922169: (+33537) sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> stress:3284 [120]
          stress-3284  [002] 14605.984978947: (+56778) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14605.984982669: (+3722)  sched_switch:         stress:3284 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [002] 14605.985184873: (+202204) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
    kworker/u8:1-2871  [002] 14605.985193891: (+9018)  sched_switch:         kworker/u8:1:2871 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002] 14605.985243428: (+49537) sched_switch:         kworker/2:1H:96 [100] W ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [002] 14605.985264558: (+21130) sched_switch:         kworker/u8:1:2871 [120] W ==> stress:3284 [120]
          stress-3284  [002] 14605.990608021: (+5343463) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14605.990619762: (+11741) sched_switch:         stress:3284 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [002] 14605.990711225: (+91463) sched_switch:         kworker/u8:1:2871 [120] W ==> stress:3283 [120]
          stress-3283  [002] 14605.990772577: (+61352) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.990777484: (+4907)  sched_switch:         stress:3283 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14605.990869354: (+91870) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
 jbd2/mmcblk0p2--93    [002] 14605.990876040: (+6686)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002] 14605.990927484: (+51444) sched_switch:         kworker/2:1H:96 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14605.990935206: (+7722)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3283 [120]
          stress-3283  [002] 14605.993333965: (+2398759) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.993348521: (+14556) sched_switch:         stress:3283 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14605.993433669: (+85148) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
 jbd2/mmcblk0p2--93    [002] 14605.993440706: (+7037)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002] 14605.993488614: (+47908) sched_switch:         kworker/2:1H:96 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14605.993492651: (+4037)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3283 [120]
          stress-3283  [002] 14605.995612947: (+2120296) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14605.995631521: (+18574) sched_switch:         stress:3283 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14605.995692151: (+60630) sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> stress:3284 [120]
          stress-3284  [002] 14606.002341243: (+6649092) sched_switch:         stress:3284 [120] R ==> stress:3286 [120]
          stress-3286  [002] 14606.008772354: (+6431111) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:002
          stress-3286  [002] 14606.008775947: (+3593)  sched_switch:         stress:3286 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [002] 14606.008788428: (+12481) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:002
    kworker/u8:1-2871  [002] 14606.008821317: (+32889) sched_switch:         kworker/u8:1:2871 [120] W ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [002] 14606.008828021: (+6704)  sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3283 [120]
          stress-3283  [002] 14606.010358762: (+1530741) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3283  [002] 14606.010368910: (+10148) sched_switch:         stress:3283 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14606.010396465: (+27555) sched_switch:         kworker/2:1:3243 [120] W ==> stress:3283 [120]
          stress-3283  [002] 14606.018350762: (+7954297) sched_switch:         stress:3283 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14606.018496299: (+145537) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14606.018500613: (+4314)  sched_switch:         stress:3284 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14606.018548539: (+47926) sched_switch:         ngrok:517 [120] S ==> stress:3284 [120]
          stress-3284  [002] 14606.019589873: (+1041334) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14606.019593188: (+3315)  sched_switch:         stress:3284 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14606.019651891: (+58703) sched_switch:         ngrok:517 [120] S ==> stress:3286 [120]
          stress-3286  [002] 14606.019662817: (+10926) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3286  [002] 14606.019665947: (+3130)  sched_switch:         stress:3286 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14606.019697539: (+31592) sched_switch:         ngrok:517 [120] S ==> stress:3286 [120]
          stress-3286  [002] 14606.026334632: (+6637093) sched_switch:         stress:3286 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14606.034335113: (+8000481) sched_switch:         stress:3284 [120] R ==> stress:3283 [120]
