CPU 3 is empty
cpus=4
 task_client_B.a-2965  [000] 14461.426506313:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
    kworker/u9:3-569   [000] 14466.679244941: (+11703) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14466.679253886: (+8945)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14466.679257293: (+3407)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14466.679266312: (+9019)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14466.679274886: (+8574)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14466.679278201: (+3315)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14466.679303997: (+25796) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14466.679316812: (+12815) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14466.679320386: (+3574)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14466.679340015: (+19629) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14466.679352275: (+12260) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14466.679355849: (+3574)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14466.679396052: (+40203) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14466.679409608: (+13556) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14466.679413219: (+3611)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14466.679421571: (+8352)  sched_switch:         kworker/u9:3:569 [100] W ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14466.679425145: (+3574)  sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14466.699049089: (+19623944) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14466.699054812: (+5723)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14466.699062089: (+7277)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14466.719054571: (+19992482) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14466.719059737: (+5166)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14466.719073700: (+13963) sched_switch:         brcmf_wdog/mmc1:237 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14466.719083330: (+9630)  sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14466.719087052: (+3722)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14466.719093497: (+6445)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14467.099188014: (+380094517) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14467.099194903: (+6889)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14467.099204255: (+9352)  sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14467.199225736: (+100021481) sched_wakeup:         thd:411 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14467.199229569: (+3833)  sched_switch:         task_client_B.a:2965 [120] R ==> thd:411 [120]
             thd-411   [000] 14467.199260365: (+30796) sched_switch:         thd:411 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14467.255245198: (+55984833) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14467.255248772: (+3574)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14467.255267754: (+18982) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14467.255284217: (+16463) sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14467.289535180: (+34250963) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14467.289539087: (+3907)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14467.289552291: (+13204) sched_switch:         kworker/0:1H:67 [100] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14467.289558143: (+5852)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14467.289561532: (+3389)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14467.289575606: (+14074) sched_switch:         kworker/0:1H:67 [100] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14467.291654976: (+2079370) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14467.291658476: (+3500)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14467.291668013: (+9537)  sched_switch:         kworker/0:1H:67 [100] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14467.291673513: (+5500)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14467.291676809: (+3296)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14467.291686958: (+10149) sched_switch:         kworker/0:1H:67 [100] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14467.643384252: (+351697294) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14467.643388456: (+4204)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14467.643408715: (+20259) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14468.091535436: (+448126721) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14468.091539843: (+4407)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14468.091552232: (+12389) sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14469.079870080: (+988317848) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14469.079876840: (+6760)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14469.079891451: (+14611) sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14469.275934580: (+196043129) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14469.275938691: (+4111)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14469.275957191: (+18500) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14469.275973098: (+15907) sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14469.656058245: (+380085147) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14469.656061930: (+3685)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14469.656077078: (+15148) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14469.733552374: (+77475296) sched_wakeup:         execute_schedul:2966 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14469.733556300: (+3926)  sched_switch:         task_client_B.a:2965 [120] R ==> execute_schedul:2966 [120]
