CPU 3 is empty
cpus=4
          stress-3034  [000] 14483.547483636:          sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.463458251: (+1042907) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.463462103: (+3852)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.463490621: (+28518) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14487.463514381: (+23760) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14487.463535103: (+20722) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
           ngrok-517   [000] 14487.463548769: (+13666) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [000] 14487.463575732: (+26963) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.466147325: (+2571593) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.468748010: (+2600685) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.471396843: (+2648833) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.476766047: (+5369204) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.482343362: (+5577315) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.484751825: (+2408463) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.487265269: (+2513444) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.492756195: (+5490926) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.498540047: (+5783852) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.504754306: (+6214259) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.511368343: (+6614037) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.512658047: (+1289704) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3029  [000] 14487.512675214: (+17167) sched_switch:         stress:3029 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.512744232: (+69018) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.513779899: (+1035667) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.513784343: (+4444)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.513811436: (+27093) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14487.513836584: (+25148) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14487.513854029: (+17445) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.514182251: (+328222) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.516780936: (+2598685) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.519551436: (+2770500) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.524759436: (+5208000) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.530361936: (+5602500) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.532783158: (+2421222) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.535395843: (+2612685) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.540763677: (+5367834) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.546612936: (+5849259) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.552793065: (+6180129) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.559515510: (+6722445) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.562909695: (+3394185) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3030  [000] 14487.562919565: (+9870)  sched_switch:         stress:3030 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.562993862: (+74297) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.564030528: (+1036666) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.564035195: (+4667)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.564065547: (+30352) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14487.564090862: (+25315) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14487.564114195: (+23333) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
           ngrok-517   [000] 14487.564129473: (+15278) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [000] 14487.564158084: (+28611) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.566806454: (+2648370) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.572769362: (+5962908) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.579294102: (+6524740) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.584770639: (+5476537) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.590809121: (+6038482) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.596789121: (+5980000) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.603383213: (+6594092) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.608780306: (+5397093) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.612232399: (+3452093) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.612242732: (+10333) sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.612308232: (+65500) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.613344750: (+1036518) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.613348047: (+3297)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.613373565: (+25518) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14487.613396695: (+23130) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14487.613413232: (+16537) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.614884306: (+1471074) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.620780417: (+5896111) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.627288158: (+6507741) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.632795787: (+5507629) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.638871065: (+6075278) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.644795009: (+5923944) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.651327972: (+6532963) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.656787972: (+5460000) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.662463435: (+5675463) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.662467639: (+4204)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.662508287: (+40648) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.662862176: (+353889) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.663555195: (+693019) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3029  [000] 14487.663561713: (+6518)  sched_switch:         stress:3029 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.663589954: (+28241) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14487.663612602: (+22648) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14487.663635102: (+22500) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
           ngrok-517   [000] 14487.663647898: (+12796) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [000] 14487.663675324: (+27426) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.664439954: (+764630) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.668806750: (+4366796) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.673624158: (+4817408) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.676792509: (+3168351) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.680295602: (+3503093) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.684808213: (+4512611) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.689791380: (+4983167) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.692811139: (+3019759) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.696141546: (+3330407) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.700795454: (+4653908) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.704869028: (+4073574) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.704880213: (+11185) sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.704918620: (+38407) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.704955028: (+36408) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.704978713: (+23685) sched_switch:         kworker/0:0:2872 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.704987694: (+8981)  sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.704992343: (+4649)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.705002046: (+9703)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.705008231: (+6185)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14487.705016935: (+8704)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.705021046: (+4111)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.705023176: (+2130)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14487.705035843: (+12667) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.705045009: (+9166)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.705048602: (+3593)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14487.705057935: (+9333)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.705066546: (+8611)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.705069917: (+3371)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14487.705102250: (+32333) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.705115231: (+12981) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.705118713: (+3482)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14487.705200602: (+81889) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.705214861: (+14259) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.705218546: (+3685)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14487.705228398: (+9852)  sched_switch:         kworker/u9:3:569 [100] W ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.705232287: (+3889)  sched_switch:         kworker/0:0:2872 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.705933620: (+701333) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.705937491: (+3871)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.705955306: (+17815) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.705978694: (+23388) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.705999861: (+21167) sched_switch:         kworker/0:0:2872 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.706008417: (+8556)  sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.706012417: (+4000)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.706017213: (+4796)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.706022861: (+5648)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14487.706028120: (+5259)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.706031861: (+3741)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.706034046: (+2185)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14487.706056176: (+22130) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.706069194: (+13018) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.706072769: (+3575)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14487.706108806: (+36037) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.706122417: (+13611) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14487.706125991: (+3574)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14487.706133676: (+7685)  sched_switch:         kworker/u9:3:569 [100] W ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14487.706137509: (+3833)  sched_switch:         kworker/0:0:2872 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.706485750: (+348241) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.708832769: (+2347019) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.711418546: (+2585777) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.712736917: (+1318371) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3034  [000] 14487.712742102: (+5185)  sched_switch:         stress:3034 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.712784287: (+42185) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.713828565: (+1044278) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.713832472: (+3907)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.713857028: (+24556) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14487.713880268: (+23240) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14487.713895046: (+14778) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.714270028: (+374982) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.716805546: (+2535518) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.719543565: (+2738019) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.720820491: (+1276926) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
          stress-3029  [000] 14487.720829583: (+9092)  sched_switch:         stress:3029 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14487.720842028: (+12445) sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.722216935: (+1374907) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.724841454: (+2624519) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.727670231: (+2828777) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.732802880: (+5132649) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.738383417: (+5580537) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.740814509: (+2431092) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
          stress-3034  [000] 14487.740822954: (+8445)  sched_switch:         stress:3034 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14487.740851417: (+28463) sched_switch:         brcmf_wdog/mmc1:237 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.740871065: (+19648) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.740875342: (+4277)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14487.740883435: (+8093)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.743501954: (+2618519) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.748828046: (+5326092) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.754623250: (+5795204) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.760811879: (+6188629) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.762946250: (+2134371) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.762950453: (+4203)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.762992768: (+42315) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.764035546: (+1042778) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.764039046: (+3500)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.764063787: (+24741) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14487.764086694: (+22907) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14487.764107713: (+21019) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
           ngrok-517   [000] 14487.764120083: (+12370) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [000] 14487.764148009: (+27926) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.767715620: (+3567611) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.772812953: (+5097333) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.778401972: (+5589019) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.780837694: (+2435722) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.783503102: (+2665408) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.783589009: (+85907) sched_switch:         stress:3034 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.783672176: (+83167) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.788833509: (+5161333) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.794426602: (+5593093) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.796711694: (+2285092) sched_wakeup:         stress:3034 [120]<CANT FIND FIELD success> CPU:000
          stress-3030  [000] 14487.796714861: (+3167)  sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.799214935: (+2500074) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.804820657: (+5605722) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.810760083: (+5939426) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.812208805: (+1448722) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3030  [000] 14487.812212601: (+3796)  sched_switch:         stress:3030 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.812252787: (+40186) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.813297324: (+1044537) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.813301027: (+3703)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.813323953: (+22926) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14487.813347472: (+23519) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14487.813362935: (+15463) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.813861231: (+498296) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.816837361: (+2976130) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.820006750: (+3169389) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.824824287: (+4817537) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.829991120: (+5166833) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.832838731: (+2847611) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.835907768: (+3069037) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.840826768: (+4919000) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.846141120: (+5314352) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.848844583: (+2703463) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.851779898: (+2935315) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.856831157: (+5051259) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.862319472: (+5488315) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14487.862420898: (+101426) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3029  [000] 14487.862434268: (+13370) sched_switch:         stress:3029 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.862493861: (+59593) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.862597564: (+103703) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
