CPU 3 is empty
cpus=4
 task_client_B.a-3362  [001] 14786.320756129:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.983833219: (+2212556) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.987441608: (+3608389) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.987444997: (+3389)  sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.990935071: (+3490074) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.990945089: (+10018) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.993620960: (+2675871) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.996270552: (+2649592) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.996281941: (+11389) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14792.001647441: (+5365500) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.006037108: (+4389667) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14792.006047441: (+10333) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.006055015: (+7574)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14792.006100626: (+45611) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.006140608: (+39982) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14792.006156830: (+16222) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14792.006159830: (+3000)  sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.006166626: (+6796)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14792.009636404: (+3469778) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.012133034: (+2496630) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14792.012908126: (+775092) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14792.017621774: (+4713648) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.017991237: (+369463) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14792.017995126: (+3889)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14792.018013330: (+18204) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.021428552: (+3415222) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14792.025645219: (+4216667) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.028070200: (+2424981) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14792.028075015: (+4815)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14792.028099348: (+24333) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.029074737: (+975389) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14792.033634256: (+4559519) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.037336237: (+3701981) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14792.041622126: (+4285889) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.045130256: (+3508130) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14792.049644274: (+4514018) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.053327922: (+3683648) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14792.057626219: (+4298297) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.061158348: (+3532129) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14792.061215867: (+57519) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.061265126: (+49259) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14792.061271978: (+6852)  sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.061279107: (+7129)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14792.061289885: (+10778) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14792.065627978: (+4338093) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14792.065632311: (+4333)  sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14792.065638885: (+6574)  sched_switch:         stress:3428 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14792.065655645: (+16760) sched_switch:         kworker/1:2:2867 [120] W ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14792.065682478: (+26833) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.067992867: (+2310389) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14792.067996904: (+4037)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14792.068017182: (+20278) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.069484311: (+1467129) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14792.069491663: (+7352)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14792.069534478: (+42815) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.069577200: (+42722) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14792.069615033: (+37833) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.069648219: (+33186) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14792.073645200: (+3996981) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.077187644: (+3542444) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14792.077197830: (+10186) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14792.077200700: (+2870)  sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.077207793: (+7093)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14792.077215219: (+7426)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14792.078073107: (+857888) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14792.078081256: (+8149)  sched_switch:         stress:3431 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14792.078120107: (+38851) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.078825070: (+704963) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14792.081647089: (+2822019) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.083950867: (+2303778) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14792.083977404: (+26537) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.084001441: (+24037) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14792.084005756: (+4315)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14792.089631830: (+5626074) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.094189181: (+4557351) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14792.097640293: (+3451112) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.100438941: (+2798648) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14792.105637144: (+5198203) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.109874811: (+4237667) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14792.113627996: (+3753185) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.116693015: (+3065019) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14792.118000718: (+1307703) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14792.118004274: (+3556)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14792.118020904: (+16630) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.119096274: (+1075370) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14792.121641737: (+2545463) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.123726885: (+2085148) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14792.128083959: (+4357074) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14792.128094478: (+10519) sched_switch:         stress:3431 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14792.128129218: (+34740) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.131714089: (+3584871) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14792.137628181: (+5914092) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.142506126: (+4877945) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14792.145640755: (+3134629) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.148225607: (+2584852) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14792.153626866: (+5401259) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.158105292: (+4478426) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14792.161643329: (+3538037) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.164574181: (+2930852) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14792.168005552: (+3431371) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14792.168011366: (+5814)  sched_switch:         stress:3431 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14792.168036144: (+24778) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.170877070: (+2840926) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14792.173631052: (+2753982) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.175912107: (+2281055) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14792.178087996: (+2175889) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14792.178091311: (+3315)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14792.178107959: (+16648) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.179909163: (+1801204) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14792.185653477: (+5744314) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.190428051: (+4774574) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14792.193646996: (+3218945) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.196322200: (+2675204) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14792.201635014: (+5312814) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.206055551: (+4420537) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14792.209633477: (+3577926) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.212609551: (+2976074) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14792.217632070: (+5022519) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.218001977: (+369907) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14792.218005903: (+3926)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14792.218022218: (+16315) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.221834496: (+3812278) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14792.225644866: (+3810370) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.228078699: (+2433833) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14792.228082811: (+4112)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14792.228100736: (+17925) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14792.228838829: (+738093) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14792.233645218: (+4806389) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
