CPU 3 is empty
cpus=4
 task_client_B.a-3362  [001] 14786.320756129:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.676434424: (+2792519) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
 task_client_A.a-3360  [000] 14791.677566516: (+1132092) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
   task_server.a-3358  [002] 14791.677939146: (+372630) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3425  [001] 14791.678046165: (+107019) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.678050627: (+4462)  sched_switch:         stress:3425 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.678069239: (+18612) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.679406757: (+1337518) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3427  [000] 14791.681600498: (+2193741) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
          stress-3430  [002] 14791.681601535: (+1037)  sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14791.685190831: (+3589296) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3431  [001] 14791.685601813: (+410982) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14791.685735183: (+133370) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3430  [002] 14791.689605609: (+3870426) sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
          stress-3426  [000] 14791.689623664: (+18055) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14791.690741220: (+1117556) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
 task_client_A.a-3360  [000] 14791.693596424: (+2855204) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3425  [001] 14791.693604220: (+7796)  sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14791.694295461: (+691241) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
 task_client_B.a-3362  [001] 14791.695984739: (+1689278) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3429  [000] 14791.697624813: (+1640074) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
          stress-3433  [002] 14791.697632850: (+8037)  sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
          stress-3428  [001] 14791.699157220: (+1524370) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14791.699157257: (+37)    sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14791.699161072: (+3815)  sched_switch:         task_client_A.a:3360 [120] R ==> jbd2/mmcblk0p2-:93 [120]
   task_server.a-3358  [002] 14791.699248720: (+87648) sched_switch:         task_server.a:3358 [120] D ==> stress:3432 [120]
 jbd2/mmcblk0p2--93    [000] 14791.699281016: (+32296) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14791.699286350: (+5334)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.699360053: (+73703) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14791.699366720: (+6667)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14791.701456053: (+2089333) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14791.701459850: (+3797)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.701474720: (+14870) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14791.701484387: (+9667)  sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14791.701495183: (+10796) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14791.701512572: (+17389) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-3432  [002] 14791.701513072: (+500)   sched_wakeup:         task_server.a:3358 [120]<CANT FIND FIELD success> CPU:002
     ksoftirqd/0-12    [000] 14791.701521294: (+8222)  sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14791.701546127: (+24833) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14791.701550664: (+4537)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.701570313: (+19649) sched_switch:         kworker/0:1H:67 [100] W ==> task_client_A.a:3360 [120]
          stress-3432  [002] 14791.701604572: (+34259) sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14791.701802257: (+197685) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
 task_client_B.a-3362  [001] 14791.701836016: (+33759) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
 task_client_A.a-3360  [000] 14791.702200294: (+364278) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14791.703686016: (+1485722) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3427  [000] 14791.703690016: (+4000)  sched_switch:         stress:3427 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.703699813: (+9797)  sched_switch:         kworker/0:1H:67 [100] D ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14791.703706164: (+6351)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14791.703709868: (+3704)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.703714350: (+4482)  sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14791.703721868: (+7518)  sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14791.703729424: (+7556)  sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14791.703734572: (+5148)  sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
          stress-3424  [001] 14791.703748350: (+13778) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
 jbd2/mmcblk0p2--93    [000] 14791.703750424: (+2074)  sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14791.705328183: (+1577759) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3424  [001] 14791.705602442: (+274259) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
          stress-3432  [002] 14791.705602887: (+445)   sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
 task_client_B.a-3362  [001] 14791.708912016: (+3309129) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3427  [000] 14791.708930090: (+18074) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-3425  [001] 14791.708932627: (+2537)  sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
          stress-3427  [000] 14791.708933016: (+389)   sched_switch:         stress:3427 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 task_client_B.a-3362  [001] 14791.708948905: (+15889) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
 jbd2/mmcblk0p2--93    [000] 14791.708968868: (+19963) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14791.708972498: (+3630)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
          stress-3428  [001] 14791.708975961: (+3463)  sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14791.708980090: (+4129)  sched_switch:         stress:3428 [120] R ==> kworker/u8:1:2871 [120]
    kworker/0:1H-67    [000] 14791.708994942: (+14852) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14791.709003924: (+8982)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> task_client_A.a:3360 [120]
    kworker/u8:1-2871  [001] 14791.709053961: (+50037) sched_switch:         kworker/u8:1:2871 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.709080850: (+26889) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
   task_server.a-3358  [002] 14791.709097942: (+17092) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:002
          stress-3428  [001] 14791.709098831: (+889)   sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14791.709101516: (+2685)  sched_switch:         task_server.a:3358 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [002] 14791.709108368: (+6852)  sched_switch:         kworker/u8:2:2863 [120] W ==> task_server.a:3358 [120]
 task_client_B.a-3362  [001] 14791.709115146: (+6778)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.709122238: (+7092)  sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.709129090: (+6852)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
   task_server.a-3358  [002] 14791.709568387: (+439297) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3433  [002] 14791.709592720: (+24333) sched_switch:         stress:3433 [120] D ==> stress:3430 [120]
 task_client_A.a-3360  [000] 14791.711202887: (+1610167) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14791.711206590: (+3703)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.711216757: (+10167) sched_switch:         kworker/0:1H:67 [100] D ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14791.711222405: (+5648)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14791.711226368: (+3963)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.711232072: (+5704)  sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14791.711240405: (+8333)  sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14791.711248979: (+8574)  sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-3424  [001] 14791.711249461: (+482)   sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.711252387: (+2926)  sched_switch:         stress:3424 [120] R ==> kworker/u8:1:2871 [120]
     ksoftirqd/0-12    [000] 14791.711254387: (+2000)  sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14791.711280331: (+25944) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14791.711284664: (+4333)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.711313183: (+28519) sched_wakeup:         kworker/0:2H:3147 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:1-2871  [001] 14791.711315127: (+1944)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
    kworker/0:1H-67    [000] 14791.711316183: (+1056)  sched_switch:         kworker/0:1H:67 [100] D ==> kworker/0:2H:3147 [100]
    kworker/0:2H-3147  [000] 14791.711321535: (+5352)  sched_switch:         kworker/0:2H:3147 [100] W ==> task_client_A.a:3360 [120]
    kworker/u8:1-2871  [001] 14791.711324701: (+3166)  sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14791.712954738: (+1630037) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
 task_client_B.a-3362  [001] 14791.713255646: (+300908) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.713264257: (+8611)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14791.713271720: (+7463)  sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.713288127: (+16407) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3430  [002] 14791.713297535: (+9408)  sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:002
          stress-3431  [001] 14791.713298498: (+963)   sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
          stress-3430  [002] 14791.713300664: (+2166)  sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
 task_client_B.a-3362  [001] 14791.713310035: (+9371)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3426  [000] 14791.713422146: (+112111) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3426  [000] 14791.713426961: (+4815)  sched_switch:         stress:3426 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.713438998: (+12037) sched_switch:         kworker/0:1H:67 [100] D ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14791.713445072: (+6074)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14791.713448757: (+3685)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.713458350: (+9593)  sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14791.713468535: (+10185) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14791.713476627: (+8092)  sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14791.713482683: (+6056)  sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
          stress-3424  [001] 14791.713496109: (+13426) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
 jbd2/mmcblk0p2--93    [000] 14791.713498072: (+1963)  sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> task_client_A.a:3360 [120]
          stress-3424  [001] 14791.713498961: (+889)   sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.713609979: (+111018) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.713614627: (+4648)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14791.713624998: (+10371) sched_switch:         kworker/1:2:2867 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.713686887: (+61889) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.713727072: (+40185) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.713761942: (+34870) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
 task_client_A.a-3360  [000] 14791.713990127: (+228185) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14791.715572979: (+1582852) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3426  [000] 14791.715583461: (+10482) sched_switch:         stress:3426 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.715605572: (+22111) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3424  [001] 14791.715621146: (+15574) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
    kworker/0:1H-67    [000] 14791.715626887: (+5741)  sched_switch:         kworker/0:1H:67 [100] W ==> task_client_A.a:3360 [120]
          stress-3424  [001] 14791.715632720: (+5833)  sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.715643164: (+10444) sched_switch:         stress:3424 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14791.715659498: (+16334) sched_switch:         kworker/1:2:2867 [120] D ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14791.715664794: (+5296)  sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
    kworker/u8:1-2871  [001] 14791.715716887: (+52093) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
    kworker/u8:1-2871  [001] 14791.715724072: (+7185)  sched_switch:         kworker/u8:1:2871 [120] W ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14791.715735516: (+11444) sched_switch:         kworker/1:2:2867 [120] W ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14791.717130313: (+1394797) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
   task_server.a-3358  [002] 14791.717135813: (+5500)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14791.717175998: (+40185) sched_switch:         ngrok:517 [120] S ==> task_server.a:3358 [120]
 task_client_A.a-3360  [000] 14791.717307275: (+131277) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
   task_server.a-3358  [002] 14791.717332535: (+25260) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3433  [002] 14791.717342516: (+9981)  sched_switch:         stress:3433 [120] D ==> stress:3432 [120]
 task_client_B.a-3362  [001] 14791.717497201: (+154685) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.717509127: (+11926) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3429  [000] 14791.717543905: (+34778) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-3429  [000] 14791.717548961: (+5056)  sched_switch:         stress:3429 [120] R ==> jbd2/mmcblk0p2-:93 [120]
          stress-3428  [001] 14791.717555405: (+6444)  sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.717610887: (+55482) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.717619850: (+8963)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
 jbd2/mmcblk0p2--93    [000] 14791.717645627: (+25777) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3431  [001] 14791.717648664: (+3037)  sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 jbd2/mmcblk0p2--93    [000] 14791.717650979: (+2315)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
 task_client_B.a-3362  [001] 14791.717683498: (+32519) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
    kworker/0:1H-67    [000] 14791.717684590: (+1092)  sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
          stress-3432  [002] 14791.717691275: (+6685)  sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:002
          stress-3432  [002] 14791.717694146: (+2871)  sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
 jbd2/mmcblk0p2--93    [000] 14791.717694683: (+537)   sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> task_client_A.a:3360 [120]
          stress-3425  [001] 14791.717713590: (+18907) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.717738887: (+25297) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
 task_client_A.a-3360  [000] 14791.717946961: (+208074) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3424  [001] 14791.717973757: (+26796) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.717978109: (+4352)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.718002368: (+24259) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14791.718059887: (+57519) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3433  [002] 14791.718091201: (+31314) sched_switch:         stress:3433 [120] D ==> stress:3432 [120]
          stress-3432  [002] 14791.718221590: (+130389) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3432  [002] 14791.718225627: (+4037)  sched_switch:         stress:3432 [120] R ==> ngrok:517 [120]
 task_client_B.a-3362  [001] 14791.718232757: (+7130)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
           ngrok-517   [002] 14791.718257072: (+24315) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14791.718288479: (+31407) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14791.718310794: (+22315) sched_switch:         ngrok:555 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14791.718497127: (+186333) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
          stress-3429  [000] 14791.720072924: (+1575797) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3429  [000] 14791.720082998: (+10074) sched_switch:         stress:3429 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.720104109: (+21111) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14791.720115183: (+11074) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14791.720126312: (+11129) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14791.720143331: (+17019) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14791.720153442: (+10111) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14791.720209905: (+56463) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14791.720215775: (+5870)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.720249146: (+33371) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14791.720257350: (+8204)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> task_client_A.a:3360 [120]
          stress-3424  [001] 14791.721612683: (+1355333) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
          stress-3432  [002] 14791.721612720: (+37)    sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
 task_client_A.a-3360  [000] 14791.722367924: (+755204) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14791.722371553: (+3629)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.722381127: (+9574)  sched_switch:         kworker/0:1H:67 [100] D ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14791.722387090: (+5963)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14791.722390757: (+3667)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.722395442: (+4685)  sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14791.722402979: (+7537)  sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14791.722407998: (+5019)  sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14791.722412812: (+4814)  sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
   task_server.a-3358  [002] 14791.722443701: (+30889) sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [001] 14791.722445701: (+2000)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.722447201: (+1500)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
 jbd2/mmcblk0p2--93    [000] 14791.722449887: (+2686)  sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14791.722450220: (+333)   sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-3360  [000] 14791.722590053: (+139833) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
   task_server.a-3358  [002] 14791.724857831: (+2267778) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
 task_client_B.a-3362  [001] 14791.724891627: (+33796) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3433  [002] 14791.724917868: (+26241) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
          stress-3433  [002] 14791.724923627: (+5759)  sched_switch:         stress:3433 [120] R ==> kworker/2:1H:96 [100]
          stress-3425  [001] 14791.724928924: (+5297)  sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
    kworker/2:1H-96    [002] 14791.724952498: (+23574) sched_switch:         kworker/2:1H:96 [100] D ==> stress:3433 [120]
 task_client_B.a-3362  [001] 14791.724958109: (+5611)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.724962109: (+4000)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
